packet_id,lap_count,total_laps,pos_x,pos_y,pos_z,vx,vy,vz,speed_kmh,rotation_x,rotation_y,rotation_z,orientation,ang_vel_x,yaw_rate,ang_vel_z,body_height,throttle_pct,brake_pct,clutch_pedal,clutch_engagement,wheel_rotation_radians,sway,heave,surge,engine_rpm,boost_pressure,oil_pressure,water_temp,oil_temp,fuel_remaining,fuel_capacity,gear,suggested_gear,trans_rpm,trans_top_speed,gear1,gear2,gear3,gear4,gear5,gear6,gear7,gear8,tyre_temp_fl,tyre_temp_fr,tyre_temp_rl,tyre_temp_rr,tyre_radius_fl,tyre_radius_fr,tyre_radius_rl,tyre_radius_rr,wheel_rad_s_fl,wheel_rad_s_fr,wheel_rad_s_rl,wheel_rad_s_rr,sus_height_fl,sus_height_fr,sus_height_rl,sus_height_rr,best_lap_ms,last_lap_ms,time_of_day_ms,race_start_pos,total_cars,min_alert_rpm,max_alert_rpm,calc_max_speed,car_code,is_on_track,is_paused,is_loading,in_gear,has_turbo,rev_limit,hand_brake_active,asm_active,tcs_active,road_plane_dist,lat_g,lon_g
8641,1,0,13.2147,19.3895,-203.1771,57.6347,0.0078,-46.3686,266.3,0.005484,-0.4319,-0.006063,0.901884,0.002,-0.0006,0.0112,0.0316,100.0,0.0,0.0,1.0,0.000595,-0.107742,-0.042846,1.385295,6855.0,1.9812,6.7536,85.0,110.0,100.0,100.0,6,15,6855.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,60.4,59.1,66.0,65.0,0.325,0.325,0.325,0.325,227.6083,227.6054,234.6306,234.6306,0.2758,0.2762,0.2829,0.2827,-1,-1,23422900,1,1,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-16.9839,-0.0045,0.1447
8642,1,0,14.1766,19.3897,-203.9509,57.6542,0.0136,-46.3832,266.38,0.005467,-0.431906,-0.005973,0.901882,0.0028,-0.0008,0.0107,0.0318,100.0,0.0,0.0,1.0,0.000595,-0.107224,0.339463,1.436414,6858.0,1.9811,6.754,85.0,110.0,100.0,100.0,6,15,6858.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,60.4,59.1,66.0,65.0,0.325,0.325,0.325,0.325,227.6845,227.6809,234.7066,234.7066,0.2757,0.2759,0.2827,0.2826,-1,-1,23422916,1,1,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-16.999,-0.0057,0.1491
8643,1,0,15.1388,19.3899,-204.7249,57.6732,0.0131,-46.3978,266.47,0.00544,-0.431912,-0.005905,0.90188,0.0006,-0.0007,0.0088,0.0317,100.0,0.0,0.0,1.0,0.000595,-0.116839,-0.035587,1.396669,6861.0,1.981,6.7544,85.0,110.0,100.0,100.0,6,15,6861.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,60.4,59.1,66.0,65.0,0.325,0.325,0.325,0.325,227.7556,227.7523,234.8202,234.8202,0.2758,0.2757,0.2828,0.2828,-1,-1,23422933,1,1,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.0306,-0.0053,0.1462
8644,1,0,16.1013,19.3902,-205.4992,57.6934,0.0164,-46.4129,266.56,0.005393,-0.431917,-0.005872,0.901878,-0.0034,-0.0007,0.0059,0.0319,100.0,0.0,0.0,1.0,-0.0,-0.099884,0.190709,1.481614,6863.0,1.9808,6.7548,85.0,110.0,100.0,100.0,6,15,6863.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,60.4,59.1,66.0,65.0,0.325,0.325,0.325,0.325,227.829,227.826,234.866,234.866,0.2756,0.2758,0.2826,0.2825,-1,-1,23422950,1,1,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.0475,-0.0053,0.1543
8645,1,0,17.0642,19.3904,-206.2737,57.7128,0.0158,-46.4268,266.65,0.005338,-0.431924,-0.005844,0.901876,-0.0044,-0.0009,0.0059,0.0322,100.0,0.0,0.0,1.0,-0.0,-0.076384,-0.042154,1.392876,6866.0,1.9808,6.7552,85.0,110.0,100.0,100.0,6,15,6866.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,60.4,59.1,66.0,65.0,0.325,0.325,0.325,0.325,227.9016,227.8978,234.9743,234.9743,0.2756,0.2754,0.2825,0.2823,-1,-1,23422966,1,1,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.0398,-0.0065,0.1455
8646,1,0,18.0273,19.3907,-207.0485,57.7321,0.0133,-46.4412,266.73,0.005314,-0.431929,-0.005891,0.901873,-0.0051,-0.0009,-0.0038,0.0322,100.0,0.0,0.0,1.0,-0.0,-0.087053,-0.157254,1.411595,6868.0,1.9806,6.7556,85.0,110.0,100.0,100.0,6,15,6868.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,60.4,59.1,66.0,65.0,0.325,0.325,0.325,0.325,227.9749,227.9711,235.0641,235.0641,0.2754,0.2758,0.2822,0.2823,-1,-1,23422983,1,1,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.0785,-0.0071,0.1472
8647,1,0,18.9908,19.3909,-207.8235,57.7517,0.0136,-46.455,266.82,0.005273,-0.431936,-0.005838,0.90187,-0.0017,-0.0008,0.0079,0.0325,100.0,0.0,0.0,1.0,-0.0,-0.054179,0.017719,1.404816,6871.0,1.9805,6.7561,85.0,110.0,100.0,100.0,6,15,6871.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,60.4,59.1,66.0,65.0,0.325,0.325,0.325,0.325,228.0519,228.0484,235.1536,235.1536,0.2754,0.2754,0.2822,0.2818,-1,-1,23423000,1,1,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.0496,-0.0058,0.1465
8648,1,0,19.9546,19.3911,-208.5987,57.7705,0.0087,-46.469,266.9,0.005266,-0.431944,-0.005874,0.901866,-0.0025,-0.0012,-0.0035,0.0324,100.0,0.0,0.0,1.0,-0.0,-0.084071,-0.299347,1.378626,6875.0,1.9803,6.7565,85.0,110.0,100.0,100.0,6,15,6875.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,60.4,59.1,66.0,65.0,0.325,0.325,0.325,0.325,228.1239,228.1189,235.2681,235.2681,0.2753,0.2757,0.2819,0.2822,-1,-1,23423016,1,1,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.1041,-0.0089,0.1433
8649,1,0,20.9188,19.3912,-209.3742,57.7906,0.0098,-46.4834,266.99,0.005212,-0.431951,-0.005803,0.901864,-0.0021,-0.0009,0.0104,0.0326,100.0,0.0,0.0,1.0,-0.0,-0.065132,0.05866,1.446715,6877.0,1.9802,6.757,85.0,110.0,100.0,100.0,6,15,6877.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,60.4,59.1,66.0,65.0,0.325,0.325,0.325,0.325,228.1996,228.1955,235.3299,235.3299,0.2753,0.2756,0.2819,0.2817,-1,-1,23423033,1,1,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.0949,-0.0069,0.1506
8650,1,0,21.8832,19.3913,-210.1499,57.8094,0.0058,-46.4973,267.08,0.005195,-0.43196,-0.005768,0.901859,-0.0,-0.0013,0.0047,0.0325,100.0,0.0,0.0,1.0,-0.0,-0.083789,-0.247538,1.38171,6880.0,1.9801,6.7574,85.0,110.0,100.0,100.0,6,15,6880.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,60.4,59.1,66.0,65.0,0.325,0.325,0.325,0.325,228.2747,228.2689,235.4549,235.4549,0.2752,0.2758,0.2818,0.282,-1,-1,23423050,1,1,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.1463,-0.0097,0.1432
8651,1,0,22.8481,19.3914,-210.9258,57.8295,0.0064,-46.512,267.17,0.005147,-0.431971,-0.005654,0.901855,0.0007,-0.0012,0.0148,0.0326,100.0,0.0,0.0,1.0,-0.0,-0.077028,0.033705,1.45963,6882.0,1.9799,6.7579,85.0,110.0,100.0,100.0,6,15,6882.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,60.4,59.1,66.0,65.0,0.325,0.325,0.325,0.325,228.3519,228.3461,235.5139,235.5139,0.2752,0.2755,0.2819,0.2818,-1,-1,23423066,1,1,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.1563,-0.0093,0.1522
8652,1,0,23.8132,19.3914,-211.702,57.8485,0.002,-46.5265,267.25,0.005124,-0.431981,-0.005581,0.901851,0.0014,-0.0013,0.009,0.0324,100.0,0.0,0.0,1.0,-0.0,-0.099072,-0.268828,1.411837,6885.0,1.9799,6.7584,85.0,110.0,100.0,100.0,6,15,6885.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,60.4,59.1,66.0,65.0,0.325,0.325,0.325,0.325,228.4262,228.4201,235.6063,235.6063,0.2754,0.2756,0.2819,0.2821,-1,-1,23423083,1,1,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.1795,-0.0096,0.146
8653,1,0,24.7787,19.3915,-212.4784,57.8683,0.0032,-46.5411,267.34,0.0051,-0.431989,-0.0055,0.901847,0.0016,-0.0011,0.01,0.0325,100.0,0.0,0.0,1.0,-0.0,-0.087123,0.064119,1.44905,6886.0,1.9798,6.7588,85.0,110.0,100.0,100.0,6,15,6886.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,60.4,59.1,66.0,65.0,0.325,0.325,0.325,0.325,228.5018,228.4967,235.6497,235.6497,0.2753,0.2755,0.2819,0.2819,-1,-1,23423100,1,1,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.19,-0.0081,0.1507
8654,1,0,25.7445,19.3915,-213.2551,57.8875,-0.0007,-46.5549,267.42,0.005077,-0.432,-0.005439,0.901843,0.0007,-0.0014,0.0079,0.0323,100.0,0.0,0.0,1.0,-0.0,-0.064901,-0.239914,1.38802,6887.0,1.9798,6.7593,85.0,110.0,100.0,100.0,6,15,6887.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,60.4,59.1,66.0,65.0,0.325,0.325,0.325,0.325,228.5741,228.5677,235.7244,235.7244,0.2755,0.2756,0.2822,0.282,-1,-1,23423116,1,1,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.2062,-0.0104,0.1441
8655,1,0,26.7106,19.3915,-214.032,57.9075,0.0014,-46.5692,267.51,0.005062,-0.432012,-0.00539,0.901838,0.0009,-0.0015,0.006,0.0324,100.0,0.0,0.0,1.0,-0.0,-0.062515,0.124251,1.448854,6887.0,1.9798,6.7597,85.0,110.0,100.0,100.0,6,15,6887.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,60.4,59.1,66.0,65.0,0.325,0.325,0.325,0.325,228.65,228.643,235.7319,235.7319,0.2754,0.2756,0.2821,0.2821,-1,-1,23423133,1,1,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.2336,-0.0114,0.15
8656,1,0,27.677,19.3915,-214.8091,57.9267,-0.0015,-46.5827,267.6,0.005035,-0.432022,-0.005341,0.901833,-0.0003,-0.0013,0.0068,0.0322,100.0,0.0,0.0,1.0,-0.0,-0.058072,-0.180508,1.375908,6889.0,1.98,6.7602,85.0,110.0,100.0,100.0,6,15,6889.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,60.4,59.1,66.0,65.0,0.325,0.325,0.325,0.325,228.7204,228.7144,235.7963,235.7963,0.2756,0.2755,0.2823,0.2822,-1,-1,23423150,1,1,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.2434,-0.0099,0.1434
8657,1,0,28.6437,19.3915,-215.5865,57.9462,-0.0001,-46.5967,267.68,0.005001,-0.432031,-0.005336,0.901829,-0.0035,-0.0012,0.0022,0.0323,100.0,0.0,0.0,1.0,-0.0,-0.061608,0.077107,1.411839,6890.0,1.9801,6.7606,85.0,110.0,100.0,100.0,6,15,6890.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,60.3,59.1,66.0,65.0,0.325,0.325,0.325,0.325,228.7905,228.7855,235.8332,235.8332,0.2755,0.2757,0.2821,0.2821,-1,-1,23423166,1,1,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.2561,-0.0089,0.1468
8658,1,0,29.6108,19.3915,-216.364,57.9651,-0.0013,-46.6098,267.77,0.004963,-0.432038,-0.005311,0.901826,-0.0027,-0.0011,0.0047,0.0322,100.0,0.0,0.0,1.0,-0.0,-0.041565,-0.075872,1.338379,6893.0,1.9802,6.761,85.0,110.0,100.0,100.0,6,15,6893.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,60.3,59.1,66.0,65.0,0.325,0.325,0.325,0.325,228.8617,228.8569,235.9346,235.9346,0.2758,0.2755,0.2823,0.2821,-1,-1,23423183,1,1,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.2319,-0.0084,0.1403
8659,1,0,30.5781,19.3915,-217.1419,57.9843,-0.0009,-46.6235,267.85,0.00496,-0.432046,-0.005371,0.901822,-0.0035,-0.0011,-0.0063,0.0322,100.0,0.0,0.0,1.0,-0.0,-0.057797,0.018779,1.38582,6895.0,1.9802,6.7614,85.0,110.0,100.0,100.0,6,15,6895.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,60.3,59.1,66.0,65.0,0.325,0.325,0.325,0.325,228.9333,228.9289,236.0003,236.0003,0.2757,0.2758,0.282,0.2822,-1,-1,23423200,1,1,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.2626,-0.0081,0.1441
8660,1,0,31.5458,19.3915,-217.9199,58.0038,-0.0002,-46.6364,267.94,0.004926,-0.432052,-0.005356,0.901819,-0.0029,-0.001,0.0033,0.0322,100.0,0.0,0.0,1.0,-0.000595,-0.012843,0.038098,1.364609,6898.0,1.9801,6.7619,85.0,110.0,100.0,100.0,6,15,6898.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,60.3,59.1,66.0,65.0,0.325,0.325,0.325,0.325,229.0054,229.0012,236.0848,236.0848,0.2758,0.2757,0.2822,0.2819,-1,-1,23423216,1,1,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.2345,-0.0073,0.1424
8661,1,0,32.5138,19.3914,-218.6982,58.0228,-0.0008,-46.6496,268.02,0.004923,-0.432062,-0.0054,0.901814,-0.0025,-0.0013,-0.0046,0.0322,100.0,0.0,0.0,1.0,-0.000595,-0.034656,-0.037916,1.357041,6900.0,1.98,6.7623,85.0,110.0,100.0,100.0,6,15,6900.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,60.3,59.1,66.0,65.0,0.325,0.325,0.325,0.325,229.0776,229.0719,236.1702,236.1702,0.2759,0.2757,0.282,0.2821,-1,-1,23423233,1,1,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.2387,-0.01,0.1411
