packet_id,lap_count,total_laps,pos_x,pos_y,pos_z,vx,vy,vz,speed_kmh,rotation_x,rotation_y,rotation_z,orientation,ang_vel_x,yaw_rate,ang_vel_z,body_height,throttle_pct,brake_pct,clutch_pedal,clutch_engagement,wheel_rotation_radians,sway,heave,surge,engine_rpm,boost_pressure,oil_pressure,water_temp,oil_temp,fuel_remaining,fuel_capacity,gear,suggested_gear,trans_rpm,trans_top_speed,gear1,gear2,gear3,gear4,gear5,gear6,gear7,gear8,tyre_temp_fl,tyre_temp_fr,tyre_temp_rl,tyre_temp_rr,tyre_radius_fl,tyre_radius_fr,tyre_radius_rl,tyre_radius_rr,wheel_rad_s_fl,wheel_rad_s_fr,wheel_rad_s_rl,wheel_rad_s_rr,sus_height_fl,sus_height_fr,sus_height_rl,sus_height_rr,best_lap_ms,last_lap_ms,time_of_day_ms,race_start_pos,total_cars,min_alert_rpm,max_alert_rpm,calc_max_speed,car_code,is_on_track,is_paused,is_loading,in_gear,has_turbo,rev_limit,hand_brake_active,asm_active,tcs_active,road_plane_dist,lat_g,lon_g
62621,6,0,5.3101,19.3863,-196.713,57.0046,0.0073,-45.7563,263.15,0.005817,-0.432415,-0.006687,0.901631,0.0004,-0.0033,-0.0014,0.0311,100.0,0.0,0.0,1.0,-0.00238,-0.0689,-0.231133,1.389262,6775.0,1.9827,6.7373,85.0,110.0,100.0,100.0,6,15,6775.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,81.6,76.2,87.2,84.0,0.325,0.325,0.325,0.325,224.9212,224.9063,231.8941,231.8941,0.2761,0.2765,0.2831,0.2834,99427,99427,23950300,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-16.7965,-0.0244,0.1445
62622,6,0,6.2615,19.3864,-197.4765,57.0241,0.0077,-45.7686,263.23,0.005774,-0.43244,-0.006583,0.90162,0.0009,-0.0032,0.0134,0.0312,100.0,0.0,0.0,1.0,-0.00238,-0.012489,0.019943,1.333644,6778.0,1.9828,6.7377,85.0,110.0,100.0,100.0,6,15,6778.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,81.6,76.2,87.2,84.0,0.325,0.325,0.325,0.325,224.9921,224.9772,231.9768,231.9768,0.2763,0.2764,0.2834,0.2829,99427,99427,23950316,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-16.7655,-0.0238,0.14
62623,6,0,7.2132,19.3865,-198.2402,57.0432,0.0062,-45.7809,263.31,0.005766,-0.43247,-0.006548,0.901606,0.001,-0.0039,0.0043,0.031,100.0,0.0,0.0,1.0,-0.00238,-0.015926,-0.090069,1.325385,6781.0,1.9827,6.7381,85.0,110.0,100.0,100.0,6,15,6781.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,81.6,76.2,87.2,84.0,0.325,0.325,0.325,0.325,225.0632,225.0454,232.0712,232.0712,0.2761,0.2765,0.2833,0.2834,99427,99427,23950333,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-16.8345,-0.029,0.1383
62624,6,0,8.1653,19.3866,-199.0042,57.0642,0.0089,-45.7941,263.4,0.005691,-0.432499,-0.006447,0.901594,-0.0028,-0.0038,0.0148,0.031,100.0,0.0,0.0,1.0,-0.00238,0.010946,0.159024,1.438856,6781.0,1.9826,6.7385,85.0,110.0,100.0,100.0,6,15,6781.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,81.6,76.2,87.2,84.0,0.325,0.325,0.325,0.325,225.1351,225.1175,232.0891,232.0891,0.2762,0.2764,0.2835,0.2833,99427,99427,23950350,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-16.856,-0.0287,0.1507
62625,6,0,9.1176,19.3868,-199.7683,57.0843,0.0094,-45.8067,263.48,0.005618,-0.432529,-0.006382,0.90158,-0.0044,-0.004,0.0109,0.031,100.0,0.0,0.0,1.0,-0.00238,0.007128,0.020491,1.385684,6783.0,1.9827,6.739,85.0,110.0,100.0,100.0,6,15,6783.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,81.5,76.2,87.2,84.0,0.325,0.325,0.325,0.325,225.2062,225.188,232.1622,232.1622,0.2762,0.2766,0.2833,0.2832,99427,99427,23950366,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-16.8901,-0.0301,0.144
62626,6,0,10.0704,19.387,-200.5327,57.1046,0.0123,-45.8187,263.57,0.005528,-0.432559,-0.006265,0.901567,-0.0036,-0.004,0.0173,0.0313,100.0,0.0,0.0,1.0,-0.00238,0.035004,0.1748,1.366454,6785.0,1.9827,6.7394,85.0,110.0,100.0,100.0,6,15,6785.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,81.5,76.2,87.2,84.0,0.325,0.325,0.325,0.325,225.2788,225.2606,232.245,232.245,0.2761,0.2764,0.2832,0.2829,99427,99427,23950383,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-16.9182,-0.0298,0.1428
62627,6,0,11.0234,19.3872,-201.2972,57.1246,0.0095,-45.8306,263.65,0.005442,-0.432591,-0.006173,0.901553,-0.0045,-0.0042,0.0144,0.0312,100.0,0.0,0.0,1.0,-0.00238,0.035565,-0.169966,1.349924,6789.0,1.9827,6.7398,85.0,110.0,100.0,100.0,6,15,6789.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,81.5,76.2,87.2,84.0,0.325,0.325,0.325,0.325,225.3494,225.3301,232.3486,232.3486,0.2764,0.2763,0.2831,0.283,99427,99427,23950400,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-16.9449,-0.0314,0.141
62628,6,0,11.9768,19.3874,-202.062,57.1455,0.013,-45.8429,263.74,0.005365,-0.432621,-0.006105,0.901539,-0.0046,-0.0041,0.0114,0.0313,100.0,0.0,0.0,1.0,-0.00238,0.046855,0.20606,1.414446,6790.0,1.9826,6.7402,85.0,110.0,100.0,100.0,6,15,6790.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,81.5,76.2,87.2,84.0,0.325,0.325,0.325,0.325,225.4228,225.4044,232.4007,232.4007,0.2765,0.2765,0.2828,0.2826,99427,99427,23950416,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-16.9541,-0.0303,0.1471
62629,6,0,12.9306,19.3876,-202.8269,57.1656,0.0127,-45.8538,263.82,0.005314,-0.432652,-0.006018,0.901525,-0.001,-0.0041,0.0121,0.0313,100.0,0.0,0.0,1.0,-0.00238,0.08395,-0.024866,1.306762,6794.0,1.9825,6.7407,85.0,110.0,100.0,100.0,6,15,6794.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,81.5,76.2,87.2,84.0,0.325,0.325,0.325,0.325,225.4957,225.4769,232.5386,232.5386,0.2764,0.2764,0.283,0.2824,99427,99427,23950433,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-16.9663,-0.0304,0.1371
62630,6,0,13.8847,19.3878,-203.5921,57.1867,0.0131,-45.8654,263.9,0.005284,-0.432683,-0.005963,0.901511,-0.0002,-0.0042,0.0075,0.0313,100.0,0.0,0.0,1.0,-0.00238,0.097173,0.025468,1.402388,6797.0,1.9824,6.7411,85.0,110.0,100.0,100.0,6,15,6797.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,81.5,76.2,87.2,84.0,0.325,0.325,0.325,0.325,225.5699,225.5506,232.61,232.61,0.2764,0.2764,0.2829,0.2826,99427,99427,23950450,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.0063,-0.0315,0.1456
62631,6,0,14.8391,19.3881,-204.3574,57.2085,0.0147,-45.8771,263.99,0.005246,-0.432714,-0.005898,0.901497,-0.0007,-0.0039,0.009,0.0315,100.0,0.0,0.0,1.0,-0.00238,0.104792,0.093825,1.424673,6799.0,1.9822,6.7416,85.0,110.0,100.0,100.0,6,15,6799.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,81.5,76.2,87.2,84.0,0.325,0.325,0.325,0.325,225.6436,225.6255,232.6739,232.6739,0.2765,0.2761,0.2828,0.2825,99427,99427,23950466,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.0109,-0.0294,0.1485
62632,6,0,15.7939,19.3883,-205.123,57.2291,0.0129,-45.8887,264.08,0.005214,-0.432741,-0.00588,0.901484,-0.0025,-0.0036,0.0036,0.0316,100.0,0.0,0.0,1.0,-0.001785,0.089915,-0.11168,1.375446,6802.0,1.9822,6.742,85.0,110.0,100.0,100.0,6,15,6802.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,81.5,76.2,87.2,84.0,0.325,0.325,0.325,0.325,225.7127,225.6962,232.7747,232.7747,0.2763,0.2762,0.2827,0.2824,99427,99427,23950483,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.042,-0.0272,0.1426
62633,6,0,16.749,19.3885,-205.8887,57.2503,0.0108,-45.8999,264.16,0.005154,-0.432765,-0.00585,0.901473,-0.0048,-0.0033,0.0064,0.0317,100.0,0.0,0.0,1.0,-0.001785,0.11932,-0.124973,1.384949,6804.0,1.982,6.7425,85.0,110.0,100.0,100.0,6,15,6804.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,81.5,76.2,87.2,84.0,0.325,0.325,0.325,0.325,225.7822,225.7671,232.8508,232.8508,0.2764,0.2761,0.2827,0.2822,99427,99427,23950500,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.0332,-0.0249,0.1442
62634,6,0,17.7044,19.3886,-206.6546,57.2709,0.0082,-45.9111,264.24,0.005117,-0.432789,-0.005871,0.901462,-0.0049,-0.0032,-0.0002,0.0317,100.0,0.0,0.0,1.0,-0.00119,0.100123,-0.158298,1.349866,6806.0,1.9819,6.7429,85.0,110.0,100.0,100.0,6,15,6806.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,81.5,76.2,87.2,84.0,0.325,0.325,0.325,0.325,225.8526,225.8381,232.94,232.94,0.2764,0.2761,0.2824,0.2822,99427,99427,23950516,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.0429,-0.0242,0.1408
62635,6,0,18.6602,19.3887,-207.4207,57.2911,0.005,-45.9222,264.33,0.005087,-0.432808,-0.005874,0.901453,-0.0034,-0.0027,0.0012,0.0318,100.0,0.0,0.0,1.0,-0.00119,0.098449,-0.198704,1.335831,6809.0,1.9818,6.7434,85.0,110.0,100.0,100.0,6,15,6809.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,81.5,76.2,87.2,84.0,0.325,0.325,0.325,0.325,225.9228,225.9108,233.0251,233.0251,0.2763,0.2761,0.2824,0.2821,99427,99427,23950533,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.0618,-0.0199,0.139
62636,6,0,19.6164,19.3887,-208.1871,57.3114,0.0008,-45.9334,264.41,0.005061,-0.432826,-0.005872,0.901444,-0.0027,-0.0024,0.0016,0.0317,100.0,0.0,0.0,1.0,-0.00119,0.098023,-0.251656,1.34347,6811.0,1.9817,6.7439,85.0,110.0,100.0,100.0,6,15,6811.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,81.5,76.2,87.2,84.0,0.325,0.325,0.325,0.325,225.9933,225.9827,233.0935,233.0935,0.2763,0.2766,0.2824,0.282,99427,99427,23950550,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.0785,-0.0177,0.14
62637,6,0,20.5729,19.3887,-208.9535,57.3313,-0.0013,-45.9444,264.49,0.005043,-0.432844,-0.005811,0.901436,0.0012,-0.0023,0.0075,0.0318,100.0,0.0,0.0,1.0,-0.000595,0.090142,-0.124728,1.315886,6813.0,1.9816,6.7443,85.0,110.0,100.0,100.0,6,15,6813.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,81.5,76.2,87.2,84.0,0.325,0.325,0.325,0.325,226.0662,226.0555,233.1626,233.1626,0.2762,0.2764,0.2824,0.2821,99427,99427,23950566,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.1032,-0.0173,0.137
62638,6,0,21.5297,19.3885,-209.7202,57.3504,-0.0087,-45.956,264.57,0.005038,-0.432859,-0.005744,0.901429,0.0031,-0.0019,0.0076,0.0314,100.0,0.0,0.0,1.0,-0.0,0.036715,-0.447668,1.291883,6815.0,1.9815,6.7448,85.0,110.0,100.0,100.0,6,15,6815.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,81.5,76.1,87.2,84.0,0.325,0.325,0.325,0.325,226.1354,226.1262,233.2326,233.2326,0.2764,0.2767,0.2826,0.2826,99427,99427,23950583,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.1452,-0.0145,0.1351
62639,6,0,22.4869,19.3884,-210.4871,57.3697,-0.0092,-45.9679,264.65,0.005032,-0.432871,-0.005629,0.901424,0.0053,-0.0015,0.0128,0.0314,100.0,0.0,0.0,1.0,-0.0,0.022954,-0.036833,1.323426,6815.0,1.9815,6.7452,85.0,110.0,100.0,100.0,6,15,6815.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,81.5,76.1,87.2,84.0,0.325,0.325,0.325,0.325,226.2061,226.1989,233.2483,233.2483,0.2764,0.2766,0.2827,0.2826,99427,99427,23950600,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.1565,-0.0109,0.138
62640,6,0,23.4444,19.3881,-211.2541,57.3878,-0.0161,-45.9793,264.72,0.005049,-0.432882,-0.005523,0.90142,0.0074,-0.0013,0.0105,0.0309,100.0,0.0,0.0,1.0,-0.0,0.007647,-0.413194,1.236368,6817.0,1.9816,6.7456,85.0,110.0,100.0,100.0,6,15,6817.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,81.5,76.1,87.2,84.0,0.325,0.325,0.325,0.325,226.2731,226.2667,233.3172,233.3172,0.2768,0.2766,0.2833,0.2831,99427,99427,23950616,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.1616,-0.0094,0.1299
62641,6,0,24.4022,19.3879,-212.0214,57.4069,-0.0146,-45.9915,264.81,0.005115,-0.432891,-0.005452,0.901415,0.0109,-0.0009,0.0043,0.0306,100.0,0.0,0.0,1.0,-0.0,-0.003623,0.083495,1.319612,6816.0,1.9817,6.7461,85.0,110.0,100.0,100.0,6,15,6816.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,81.5,76.1,87.2,84.0,0.325,0.325,0.325,0.325,226.3453,226.3405,233.3076,233.3076,0.2768,0.277,0.2836,0.2834,99427,99427,23950633,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.1805,-0.0066,0.1379
62642,6,0,25.3603,19.3876,-212.7889,57.4254,-0.0145,-46.0028,264.88,0.005194,-0.432899,-0.005335,0.901412,0.0146,-0.0008,0.0086,0.0302,100.0,0.0,0.0,1.0,-0.0,0.018087,0.00164,1.255352,6817.0,1.982,6.7465,85.0,110.0,100.0,100.0,6,15,6817.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,81.5,76.1,87.2,84.0,0.325,0.325,0.325,0.325,226.4152,226.4105,233.3433,233.3433,0.277,0.2769,0.2843,0.2838,99427,99427,23950650,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.1768,-0.0059,0.1315
62643,6,0,26.3187,19.3874,-213.5567,57.4443,-0.0124,-46.0151,264.96,0.00528,-0.432908,-0.005283,0.901407,0.012,-0.0009,0.0011,0.0298,100.0,0.0,0.0,1.0,-0.0,-0.008977,0.126411,1.307423,6816.0,1.9822,6.7468,85.0,110.0,100.0,100.0,6,15,6816.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,81.5,76.1,87.2,84.0,0.325,0.325,0.325,0.325,226.4816,226.4768,233.3306,233.3306,0.2769,0.2769,0.2846,0.2846,99427,99427,23950666,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.2231,-0.0066,0.1372
62644,6,0,27.2774,19.3872,-214.3246,57.4631,-0.0098,-46.0272,265.04,0.00532,-0.432913,-0.005223,0.901405,0.0075,-0.0006,0.0044,0.0296,100.0,0.0,0.0,1.0,-0.0,-0.010759,0.151255,1.292745,6816.0,1.9826,6.7472,85.0,110.0,100.0,100.0,6,15,6816.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,81.5,76.1,87.2,84.0,0.325,0.325,0.325,0.325,226.5444,226.5414,233.3303,233.3303,0.2769,0.277,0.285,0.2848,99427,99427,23950683,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.2312,-0.0041,0.1358
62645,6,0,28.2364,19.3871,-215.0926,57.481,-0.0065,-46.0388,265.12,0.005336,-0.43292,-0.005181,0.901402,0.0039,-0.0007,0.0037,0.0295,100.0,0.0,0.0,1.0,-0.0,-0.019061,0.187999,1.236726,6817.0,1.983,6.7475,85.0,110.0,100.0,100.0,6,15,6817.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,81.5,76.1,87.2,84.0,0.325,0.325,0.325,0.325,226.6065,226.6029,233.3698,233.3698,0.277,0.2769,0.2851,0.285,99427,99427,23950700,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.2343,-0.0054,0.13
62646,6,0,29.1957,19.387,-215.8609,57.4985,-0.0045,-46.0505,265.2,0.005338,-0.432925,-0.005176,0.901399,0.0005,-0.0008,0.0004,0.0295,100.0,0.0,0.0,1.0,-0.0,-0.036611,0.117603,1.22147,6818.0,1.9833,6.7479,85.0,110.0,100.0,100.0,6,15,6818.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,81.5,76.1,87.2,84.0,0.325,0.325,0.325,0.325,226.6674,226.664,233.4166,233.4166,0.277,0.2767,0.2852,0.2852,99427,99427,23950716,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.2495,-0.0057,0.1282
62647,6,0,30.1552,19.387,-216.6294,57.5161,-0.003,-46.0626,265.27,0.005323,-0.432928,-0.005219,0.901398,-0.0039,-0.0005,-0.0039,0.0295,100.0,0.0,0.0,1.0,-0.0,-0.043878,0.084783,1.232884,6820.0,1.9836,6.7482,85.0,110.0,100.0,100.0,6,15,6820.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,81.5,76.1,87.2,84.0,0.325,0.325,0.325,0.325,226.7276,226.7258,233.4573,233.4573,0.2769,0.2769,0.2851,0.2851,99427,99427,23950733,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.2574,-0.0035,0.13
62648,6,0,31.1151,19.387,-217.398,57.5334,-0.001,-46.0738,265.35,0.005289,-0.432932,-0.005254,0.901396,-0.0055,-0.0007,-0.002,0.0295,100.0,0.0,0.0,1.0,-0.0,-0.023371,0.112905,1.197894,6822.0,1.9838,6.7486,85.0,110.0,100.0,100.0,6,15,6822.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,81.5,76.1,87.2,84.0,0.325,0.325,0.325,0.325,226.7895,226.787,233.5385,233.5385,0.2771,0.277,0.2851,0.2848,99427,99427,23950750,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.2128,-0.0049,0.1256
62649,6,0,32.0751,19.387,-218.1669,57.5503,0.0024,-46.0855,265.42,0.00529,-0.432936,-0.005322,0.901394,-0.0034,-0.0007,-0.0074,0.0297,100.0,0.0,0.0,1.0,-0.0,-0.039416,0.202093,1.193095,6826.0,1.9838,6.7489,85.0,110.0,100.0,100.0,6,15,6826.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,81.4,76.1,87.2,84.0,0.325,0.325,0.325,0.325,226.8548,226.8523,233.6441,233.6441,0.2769,0.277,0.2847,0.2848,99427,99427,23950766,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.231,-0.0049,0.1256
