packet_id,lap_count,total_laps,pos_x,pos_y,pos_z,vx,vy,vz,speed_kmh,rotation_x,rotation_y,rotation_z,orientation,ang_vel_x,yaw_rate,ang_vel_z,body_height,throttle_pct,brake_pct,clutch_pedal,clutch_engagement,wheel_rotation_radians,sway,heave,surge,engine_rpm,boost_pressure,oil_pressure,water_temp,oil_temp,fuel_remaining,fuel_capacity,gear,suggested_gear,trans_rpm,trans_top_speed,gear1,gear2,gear3,gear4,gear5,gear6,gear7,gear8,tyre_temp_fl,tyre_temp_fr,tyre_temp_rl,tyre_temp_rr,tyre_radius_fl,tyre_radius_fr,tyre_radius_rl,tyre_radius_rr,wheel_rad_s_fl,wheel_rad_s_fr,wheel_rad_s_rl,wheel_rad_s_rr,sus_height_fl,sus_height_fr,sus_height_rl,sus_height_rr,best_lap_ms,last_lap_ms,time_of_day_ms,race_start_pos,total_cars,min_alert_rpm,max_alert_rpm,calc_max_speed,car_code,is_on_track,is_paused,is_loading,in_gear,has_turbo,rev_limit,hand_brake_active,asm_active,tcs_active,road_plane_dist,lat_g,lon_g
56655,5,0,5.031,19.3836,-196.3014,56.9587,-0.0003,-45.6045,262.67,0.005944,-0.432836,-0.006807,0.901428,-0.0017,0.0027,-0.0026,0.0309,100.0,0.0,0.0,1.0,0.004166,-0.358447,-0.238896,1.321846,6761.0,1.9835,6.7349,85.0,110.0,100.0,100.0,6,15,6761.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,80.8,75.7,86.9,83.7,0.325,0.325,0.325,0.325,224.5029,224.5156,231.4295,231.4295,0.2762,0.2766,0.2833,0.2838,99784,99784,23850866,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-16.7631,0.0197,0.1381
56656,5,0,5.9816,19.3836,-197.0625,56.974,0.0026,-45.6209,262.76,0.005943,-0.432814,-0.006775,0.901438,0.0015,0.0032,0.0035,0.0309,100.0,0.0,0.0,1.0,0.004166,-0.356456,0.160101,1.297646,6763.0,1.9836,6.7353,85.0,110.0,100.0,100.0,6,15,6763.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,80.8,75.7,86.9,83.7,0.325,0.325,0.325,0.325,224.5734,224.5884,231.4896,231.4896,0.276,0.2767,0.2833,0.2836,99784,99784,23850883,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-16.768,0.0241,0.1359
56657,5,0,6.9324,19.3836,-197.8238,56.9887,-0.0017,-45.6367,262.83,0.005927,-0.43279,-0.006729,0.90145,0.0006,0.0029,0.0057,0.0305,100.0,0.0,0.0,1.0,0.004166,-0.344784,-0.265718,1.241866,6766.0,1.9837,6.7357,85.0,110.0,100.0,100.0,6,15,6766.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,80.8,75.7,86.9,83.7,0.325,0.325,0.325,0.325,224.6387,224.6521,231.5865,231.5865,0.2761,0.277,0.2838,0.284,99784,99784,23850900,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-16.8118,0.0219,0.1301
56658,5,0,7.8834,19.3836,-198.5854,57.0045,0.0021,-45.6539,262.92,0.00587,-0.432773,-0.006658,0.901459,-0.0025,0.0026,0.0107,0.0305,100.0,0.0,0.0,1.0,0.004166,-0.374191,0.218839,1.360825,6767.0,1.9837,6.7361,85.0,110.0,100.0,100.0,6,15,6767.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,80.7,75.7,86.9,83.7,0.325,0.325,0.325,0.325,224.7073,224.7197,231.5888,231.5888,0.2763,0.2769,0.2837,0.2841,99784,99784,23850916,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-16.8254,0.0195,0.1415
56659,5,0,8.8347,19.3836,-199.3473,57.0186,-0.0001,-45.6704,262.99,0.005815,-0.432748,-0.006604,0.901472,-0.0033,0.0029,0.0087,0.0303,100.0,0.0,0.0,1.0,0.004166,-0.395711,-0.144405,1.240123,6769.0,1.9838,6.7365,85.0,110.0,100.0,100.0,6,15,6769.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,80.7,75.7,86.9,83.7,0.325,0.325,0.325,0.325,224.7713,224.785,231.686,231.686,0.2763,0.2772,0.2837,0.2843,99784,99784,23850933,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-16.8862,0.0216,0.1301
56660,5,0,9.7862,19.3836,-200.1094,57.0333,0.0007,-45.687,263.07,0.005724,-0.432728,-0.006495,0.901483,-0.0042,0.003,0.0165,0.0302,100.0,0.0,0.0,1.0,0.004166,-0.381633,0.039214,1.285045,6771.0,1.9838,6.7369,85.0,110.0,100.0,100.0,6,15,6771.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,80.7,75.7,86.9,83.7,0.325,0.325,0.325,0.325,224.8375,224.8517,231.7328,231.7328,0.2766,0.2772,0.2839,0.2841,99784,99784,23850950,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-16.8786,0.0224,0.1339
56661,5,0,10.738,19.3836,-200.8719,57.0474,0.0015,-45.7034,263.15,0.005679,-0.432705,-0.006428,0.901495,-0.0015,0.0028,0.0095,0.0301,100.0,0.0,0.0,1.0,0.004166,-0.392122,0.036619,1.239741,6772.0,1.9838,6.7373,85.0,110.0,100.0,100.0,6,15,6772.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,80.7,75.7,86.9,83.7,0.325,0.325,0.325,0.325,224.906,224.9192,231.8064,231.8064,0.2768,0.2773,0.2838,0.2842,99784,99784,23850966,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-16.9041,0.021,0.1297
56662,5,0,11.69,19.3837,-201.6346,57.0618,0.0028,-45.72,263.23,0.005647,-0.432684,-0.006344,0.901505,0.0008,0.0031,0.0107,0.0299,100.0,0.0,0.0,1.0,0.004166,-0.390011,0.067071,1.261636,6774.0,1.9838,6.7377,85.0,110.0,100.0,100.0,6,15,6774.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,80.7,75.7,86.9,83.7,0.325,0.325,0.325,0.325,224.9742,224.9886,231.8656,231.8656,0.277,0.2773,0.284,0.2843,99784,99784,23850983,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-16.9103,0.0233,0.1322
56663,5,0,12.6423,19.3838,-202.3976,57.0767,0.0069,-45.7368,263.3,0.00565,-0.432659,-0.006284,0.901518,0.0035,0.0032,0.0063,0.03,100.0,0.0,0.0,1.0,0.004166,-0.378824,0.238949,1.297328,6776.0,1.9839,6.7381,85.0,110.0,100.0,100.0,6,15,6776.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,80.7,75.7,86.9,83.7,0.325,0.325,0.325,0.325,225.0451,225.0597,231.9109,231.9109,0.2767,0.2773,0.2841,0.2843,99784,99784,23851000,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-16.9492,0.0239,0.1355
56664,5,0,13.5948,19.3839,-203.1609,57.0919,0.0076,-45.7533,263.39,0.005642,-0.432639,-0.0062,0.901528,0.0034,0.0031,0.0094,0.0298,100.0,0.0,0.0,1.0,0.004166,-0.355132,0.030074,1.29915,6778.0,1.9839,6.7385,85.0,110.0,100.0,100.0,6,15,6778.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,80.7,75.7,86.9,83.7,0.325,0.325,0.325,0.325,225.1136,225.1277,231.9745,231.9745,0.2768,0.2775,0.2843,0.2844,99784,99784,23851016,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-16.9634,0.0233,0.136
56665,5,0,14.5476,19.3841,-203.9245,57.1072,0.0132,-45.7703,263.47,0.005654,-0.432614,-0.00611,0.901541,0.0059,0.0031,0.0091,0.03,100.0,0.0,0.0,1.0,0.004166,-0.370823,0.326936,1.317504,6779.0,1.984,6.7389,85.0,110.0,100.0,100.0,6,15,6779.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,80.7,75.7,86.9,83.7,0.325,0.325,0.325,0.325,225.1857,225.1994,232.0288,232.0288,0.2768,0.2772,0.2841,0.2844,99784,99784,23851033,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-16.9718,0.0228,0.1379
56666,5,0,15.5006,19.3843,-204.6884,57.1216,0.0123,-45.787,263.54,0.005674,-0.432594,-0.006037,0.901551,0.0058,0.0033,0.0068,0.0299,100.0,0.0,0.0,1.0,0.004166,-0.384404,-0.067468,1.262962,6782.0,1.984,6.7393,85.0,110.0,100.0,100.0,6,15,6782.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,80.7,75.7,86.9,83.7,0.325,0.325,0.325,0.325,225.2517,225.2666,232.1284,232.1284,0.2767,0.277,0.2843,0.2847,99784,99784,23851050,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.0033,0.0247,0.1324
56667,5,0,16.4539,19.3846,-205.4525,57.1372,0.0146,-45.8042,263.63,0.005674,-0.432566,-0.005984,0.901564,0.0028,0.0034,0.0057,0.0301,100.0,0.0,0.0,1.0,0.004166,-0.368591,0.126766,1.339184,6783.0,1.9839,6.7397,85.0,110.0,100.0,100.0,6,15,6783.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,80.7,75.7,86.9,83.7,0.325,0.325,0.325,0.325,225.319,225.3343,232.1594,232.1594,0.2765,0.2768,0.2844,0.2846,99784,99784,23851066,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.014,0.0251,0.1404
56668,5,0,17.4074,19.3848,-206.2169,57.1518,0.011,-45.8206,263.7,0.005675,-0.432546,-0.005966,0.901574,0.0009,0.0032,0.0018,0.0302,100.0,0.0,0.0,1.0,0.004166,-0.355921,-0.2205,1.263366,6785.0,1.984,6.7401,85.0,110.0,100.0,100.0,6,15,6785.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,80.7,75.7,86.9,83.7,0.325,0.325,0.325,0.325,225.384,225.3987,232.2434,232.2434,0.2764,0.2766,0.2844,0.2846,99784,99784,23851083,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.0251,0.0236,0.1324
56669,5,0,18.3611,19.3849,-206.9816,57.1666,0.0085,-45.8371,263.78,0.005682,-0.432519,-0.005965,0.901587,0.0007,0.0032,-0.0003,0.0303,100.0,0.0,0.0,1.0,0.004166,-0.350037,-0.160097,1.274891,6787.0,1.984,6.7404,85.0,110.0,100.0,100.0,6,15,6787.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,80.7,75.7,86.9,83.7,0.325,0.325,0.325,0.325,225.451,225.4658,232.3108,232.3108,0.276,0.2768,0.2842,0.2844,99784,99784,23851100,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.0529,0.0237,0.1337
56670,5,0,19.3151,19.385,-207.7466,57.1811,0.0046,-45.853,263.86,0.005667,-0.4325,-0.005897,0.901597,0.0018,0.003,0.0081,0.0303,100.0,0.0,0.0,1.0,0.004166,-0.337193,-0.246857,1.233739,6790.0,1.984,6.7408,85.0,110.0,100.0,100.0,6,15,6790.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,80.7,75.7,86.9,83.7,0.325,0.325,0.325,0.325,225.5181,225.5317,232.4082,232.4082,0.2762,0.2769,0.2843,0.2844,99784,99784,23851116,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.0434,0.0221,0.1299
56671,5,0,20.2694,19.3851,-208.5118,57.1957,0.0049,-45.8697,263.94,0.005665,-0.432477,-0.005844,0.901608,0.0025,0.0028,0.0058,0.0303,100.0,0.0,0.0,1.0,0.004166,-0.368969,0.011219,1.274764,6793.0,1.9839,6.7412,85.0,110.0,100.0,100.0,6,15,6793.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,80.7,75.7,86.9,83.7,0.325,0.325,0.325,0.325,225.5862,225.5993,232.4731,232.4731,0.2761,0.2768,0.2841,0.2847,99784,99784,23851133,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.0936,0.0213,0.1335
56672,5,0,21.2239,19.3851,-209.2773,57.2104,0.003,-45.8865,264.02,0.005621,-0.432456,-0.005749,0.901619,0.0001,0.0032,0.0125,0.0302,100.0,0.0,0.0,1.0,0.004166,-0.377245,-0.127526,1.28113,6794.0,1.9838,6.7416,85.0,110.0,100.0,100.0,6,15,6794.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,80.7,75.7,86.9,83.7,0.325,0.325,0.325,0.325,225.6508,225.6652,232.5297,232.5297,0.2762,0.2768,0.2844,0.2847,99784,99784,23851150,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.1079,0.0236,0.1347
56673,5,0,22.1786,19.3852,-210.0431,57.2251,0.0038,-45.9034,264.1,0.005586,-0.432431,-0.005683,0.901632,-0.0004,0.003,0.0089,0.0302,100.0,0.0,0.0,1.0,0.004166,-0.381199,0.035834,1.293373,6795.0,1.9838,6.742,85.0,110.0,100.0,100.0,6,15,6795.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,80.7,75.7,86.9,83.7,0.325,0.325,0.325,0.325,225.7184,225.7323,232.5678,232.5678,0.2761,0.2767,0.2843,0.2847,99784,99784,23851166,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.138,0.0224,0.1349
56674,5,0,23.1336,19.3852,-210.8092,57.2395,0.0014,-45.92,264.17,0.00554,-0.432412,-0.005614,0.901642,-0.0016,0.003,0.0098,0.0301,100.0,0.0,0.0,1.0,0.004166,-0.369657,-0.14836,1.2565,6797.0,1.9839,6.7423,85.0,110.0,100.0,100.0,6,15,6797.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,80.7,75.6,86.9,83.7,0.325,0.325,0.325,0.325,225.7836,225.7977,232.6313,232.6313,0.2763,0.2768,0.2845,0.2847,99784,99784,23851183,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.1524,0.0223,0.1321
56675,5,0,24.0888,19.3852,-211.5755,57.254,0.0031,-45.9364,264.25,0.005493,-0.432388,-0.005567,0.901654,-0.0026,0.0029,0.0075,0.0301,100.0,0.0,0.0,1.0,0.004166,-0.367262,0.089693,1.272058,6798.0,1.9839,6.7428,85.0,110.0,100.0,100.0,6,15,6798.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,80.7,75.6,86.9,83.7,0.325,0.325,0.325,0.325,225.8493,225.8629,232.677,232.677,0.2763,0.2769,0.2843,0.2846,99784,99784,23851200,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.1686,0.0215,0.1322
56676,5,0,25.0442,19.3853,-212.3421,57.268,0.0024,-45.9524,264.33,0.005439,-0.432369,-0.005509,0.901664,-0.0029,0.0029,0.0089,0.0301,100.0,0.0,0.0,1.0,0.004166,-0.365422,-0.049627,1.213331,6801.0,1.984,6.7431,85.0,110.0,100.0,100.0,6,15,6801.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,80.7,75.6,86.9,83.7,0.325,0.325,0.325,0.325,225.9132,225.9269,232.7692,232.7692,0.2765,0.2767,0.2844,0.2846,99784,99784,23851216,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.1696,0.0218,0.1277
56677,5,0,25.9998,19.3853,-213.109,57.2822,0.0021,-45.9688,264.4,0.005382,-0.432342,-0.005526,0.901677,-0.0072,0.0031,0.0011,0.03,100.0,0.0,0.0,1.0,0.004166,-0.370001,-0.033395,1.248507,6803.0,1.984,6.7435,85.0,110.0,100.0,100.0,6,15,6803.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,80.7,75.6,86.9,83.7,0.325,0.325,0.325,0.325,225.974,225.9888,232.8258,232.8258,0.2766,0.277,0.2842,0.2846,99784,99784,23851233,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.2018,0.023,0.1305
56678,5,0,26.9557,19.3854,-213.8761,57.2964,0.0032,-45.9847,264.48,0.005301,-0.43232,-0.005511,0.901688,-0.008,0.0032,0.0058,0.0301,100.0,0.0,0.0,1.0,0.004166,-0.345753,0.058201,1.226316,6804.0,1.984,6.7439,85.0,110.0,100.0,100.0,6,15,6804.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,80.7,75.6,86.9,83.7,0.325,0.325,0.325,0.325,226.0377,226.0529,232.8905,232.8905,0.2766,0.2771,0.2842,0.2843,99784,99784,23851250,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.1936,0.0237,0.1288
56679,5,0,27.9118,19.3854,-214.6435,57.3101,0.0021,-46.0003,264.55,0.00524,-0.432294,-0.005532,0.901701,-0.0077,0.0029,0.0008,0.03,100.0,0.0,0.0,1.0,0.004166,-0.34554,-0.073729,1.192965,6807.0,1.984,6.7443,85.0,110.0,100.0,100.0,6,15,6807.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,80.7,75.6,86.9,83.7,0.325,0.325,0.325,0.325,226.1016,226.1155,232.9834,232.9834,0.2768,0.2773,0.284,0.2844,99784,99784,23851266,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.2079,0.0215,0.125
56680,5,0,28.8682,19.3855,-215.4112,57.3243,0.0044,-46.0164,264.63,0.005181,-0.432272,-0.005534,0.901711,-0.0065,0.0032,0.0028,0.0301,100.0,0.0,0.0,1.0,0.004166,-0.359309,0.126217,1.235406,6809.0,1.9839,6.7447,85.0,110.0,100.0,100.0,6,15,6809.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,80.7,75.6,86.9,83.7,0.325,0.325,0.325,0.325,226.1671,226.1824,233.0489,233.0489,0.2768,0.2772,0.2838,0.2842,99784,99784,23851283,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.2203,0.0239,0.1293
56681,5,0,29.8248,19.3856,-216.1791,57.3383,0.0037,-46.0325,264.71,0.005145,-0.432244,-0.00553,0.901725,-0.0038,0.0034,0.0023,0.0301,100.0,0.0,0.0,1.0,0.004166,-0.355534,-0.045438,1.223301,6812.0,1.9839,6.7451,85.0,110.0,100.0,100.0,6,15,6812.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,80.7,75.6,86.9,83.7,0.325,0.325,0.325,0.325,226.2342,226.2502,233.1363,233.1363,0.2769,0.277,0.2839,0.2842,99784,99784,23851300,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.2171,0.0252,0.1284
56682,5,0,30.7816,19.3857,-216.9474,57.3532,0.0058,-46.0494,264.79,0.005133,-0.43222,-0.005579,0.901736,-0.0039,0.0034,-0.0046,0.0302,100.0,0.0,0.0,1.0,0.004166,-0.365945,0.113467,1.298139,6813.0,1.9838,6.7455,85.0,110.0,100.0,100.0,6,15,6813.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,80.7,75.6,86.9,83.7,0.325,0.325,0.325,0.325,226.302,226.3184,233.1861,233.1861,0.2768,0.2774,0.2836,0.284,99784,99784,23851316,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.2304,0.0257,0.1357
56683,5,0,31.7387,19.3858,-217.7159,57.368,0.009,-46.0652,264.86,0.005097,-0.432192,-0.005551,0.90175,-0.0025,0.0033,0.0048,0.0304,100.0,0.0,0.0,1.0,0.00357,-0.320119,0.184072,1.258041,6816.0,1.9838,6.7459,85.0,110.0,100.0,100.0,6,15,6816.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,80.6,75.6,86.9,83.7,0.325,0.325,0.325,0.325,226.3699,226.3853,233.2842,233.2842,0.2767,0.2772,0.2836,0.2836,99784,99784,23851333,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.2087,0.0246,0.131
