packet_id,lap_count,total_laps,pos_x,pos_y,pos_z,vx,vy,vz,speed_kmh,rotation_x,rotation_y,rotation_z,orientation,ang_vel_x,yaw_rate,ang_vel_z,body_height,throttle_pct,brake_pct,clutch_pedal,clutch_engagement,wheel_rotation_radians,sway,heave,surge,engine_rpm,boost_pressure,oil_pressure,water_temp,oil_temp,fuel_remaining,fuel_capacity,gear,suggested_gear,trans_rpm,trans_top_speed,gear1,gear2,gear3,gear4,gear5,gear6,gear7,gear8,tyre_temp_fl,tyre_temp_fr,tyre_temp_rl,tyre_temp_rr,tyre_radius_fl,tyre_radius_fr,tyre_radius_rl,tyre_radius_rr,wheel_rad_s_fl,wheel_rad_s_fr,wheel_rad_s_rl,wheel_rad_s_rr,sus_height_fl,sus_height_fr,sus_height_rl,sus_height_rr,best_lap_ms,last_lap_ms,time_of_day_ms,race_start_pos,total_cars,min_alert_rpm,max_alert_rpm,calc_max_speed,car_code,is_on_track,is_paused,is_loading,in_gear,has_turbo,rev_limit,hand_brake_active,asm_active,tcs_active,road_plane_dist,lat_g,lon_g
68584,7,0,6.1153,19.3873,-197.3872,56.705,0.0044,-45.544,261.83,0.005789,-0.432196,-0.006728,0.901736,0.0033,0.0014,0.0101,0.0317,100.0,0.0,0.0,1.0,0.00238,-0.224766,-0.098972,1.378856,6745.0,1.9829,6.7307,85.0,110.0,100.0,100.0,6,15,6745.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,83.2,76.9,87.6,84.6,0.325,0.325,0.325,0.325,223.7858,223.7922,230.8443,230.8443,0.2758,0.2763,0.2826,0.2825,99369,99369,24049683,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-16.7694,0.0107,0.1443
68585,7,0,7.0616,19.3873,-198.1473,56.7216,-0.0012,-45.5592,261.91,0.005818,-0.432191,-0.006665,0.901739,0.0064,0.001,0.0052,0.0314,100.0,0.0,0.0,1.0,0.00238,-0.239832,-0.342462,1.314457,6748.0,1.9828,6.7312,85.0,110.0,100.0,100.0,6,15,6748.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,83.2,76.9,87.6,84.6,0.325,0.325,0.325,0.325,223.8592,223.8633,230.9381,230.9381,0.2758,0.2764,0.2829,0.2832,99369,99369,24049701,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-16.8206,0.0072,0.1372
68586,7,0,8.0083,19.3872,-198.9076,56.7398,-0.0019,-45.5757,262.0,0.005812,-0.432182,-0.006569,0.901744,0.0042,0.0012,0.0107,0.0313,100.0,0.0,0.0,1.0,0.00238,-0.249482,-0.051415,1.43869,6748.0,1.9827,6.7316,85.0,110.0,100.0,100.0,6,15,6748.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,83.2,76.9,87.6,84.6,0.325,0.325,0.325,0.325,223.9319,223.937,230.9314,230.9314,0.2758,0.2763,0.2832,0.2835,99369,99369,24049716,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-16.857,0.0087,0.1499
68587,7,0,8.9552,19.3872,-199.6682,56.7573,-0.0038,-45.5919,262.08,0.005789,-0.432175,-0.006485,0.901748,0.0019,0.0012,0.0103,0.031,100.0,0.0,0.0,1.0,0.00238,-0.260484,-0.119665,1.394556,6748.0,1.9829,6.732,85.0,110.0,100.0,100.0,6,15,6748.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,83.2,76.9,87.6,84.6,0.325,0.325,0.325,0.325,224.0023,224.0079,230.9653,230.9653,0.2759,0.2766,0.2834,0.2836,99369,99369,24049733,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-16.8847,0.009,0.1455
68588,7,0,9.9025,19.3871,-200.429,56.7745,-0.002,-45.6077,262.16,0.005736,-0.432166,-0.006375,0.901753,-0.0001,0.0012,0.0146,0.0309,100.0,0.0,0.0,1.0,0.00238,-0.249011,0.094507,1.369607,6749.0,1.9831,6.7324,85.0,110.0,100.0,100.0,6,15,6749.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,83.2,76.9,87.6,84.6,0.325,0.325,0.325,0.325,224.0722,224.0775,231.015,231.015,0.276,0.2766,0.2835,0.2835,99369,99369,24049750,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-16.8949,0.0086,0.1423
68589,7,0,10.85,19.3871,-201.1901,56.7914,-0.0009,-45.6236,262.25,0.005674,-0.43216,-0.006294,0.901757,-0.0025,0.001,0.012,0.0308,100.0,0.0,0.0,1.0,0.00238,-0.265284,0.05876,1.355027,6751.0,1.9833,6.7328,85.0,110.0,100.0,100.0,6,15,6751.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,83.2,76.9,87.6,84.6,0.325,0.325,0.325,0.325,224.1414,224.146,231.0809,231.0809,0.2763,0.2765,0.2835,0.2838,99369,99369,24049766,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-16.9261,0.0072,0.1418
68590,7,0,11.7977,19.3872,-201.9515,56.8089,0.0027,-45.64,262.33,0.005596,-0.432149,-0.006256,0.901763,-0.0065,0.0012,0.0082,0.0306,100.0,0.0,0.0,1.0,0.00238,-0.267792,0.209552,1.408404,6752.0,1.9834,6.7332,85.0,110.0,100.0,100.0,6,15,6752.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,83.2,76.9,87.6,84.6,0.325,0.325,0.325,0.325,224.2102,224.2163,231.1172,231.1172,0.2765,0.2769,0.2836,0.2837,99369,99369,24049783,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-16.9326,0.0089,0.1464
68591,7,0,12.7458,19.3873,-202.7131,56.8264,0.0102,-45.6557,262.42,0.005525,-0.432142,-0.006219,0.901767,-0.0057,0.0011,0.0077,0.0307,100.0,0.0,0.0,1.0,0.00238,-0.235308,0.441076,1.372262,6754.0,1.9835,6.7336,85.0,110.0,100.0,100.0,6,15,6754.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,83.2,76.9,87.6,84.6,0.325,0.325,0.325,0.325,224.2834,224.289,231.1916,231.1916,0.2764,0.2769,0.2835,0.2833,99369,99369,24049800,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-16.9525,0.0082,0.1434
68592,7,0,13.6941,19.3875,-203.475,56.8438,0.012,-45.6711,262.5,0.00545,-0.432133,-0.006187,0.901772,-0.0066,0.0009,0.0073,0.0306,100.0,0.0,0.0,1.0,0.00238,-0.218487,0.100062,1.362396,6757.0,1.9836,6.734,85.0,110.0,100.0,100.0,6,15,6757.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,83.2,76.9,87.6,84.6,0.325,0.325,0.325,0.325,224.3545,224.3592,231.2936,231.2936,0.2766,0.277,0.2835,0.2835,99369,99369,24049817,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-16.9769,0.0065,0.1422
68593,7,0,14.6428,19.3879,-204.2372,56.8619,0.0202,-45.6875,262.59,0.005379,-0.432126,-0.006152,0.901776,-0.0058,0.001,0.0075,0.0309,100.0,0.0,0.0,1.0,0.00238,-0.241588,0.485432,1.431356,6760.0,1.9835,6.7345,85.0,110.0,100.0,100.0,6,15,6760.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,83.2,76.9,87.6,84.6,0.325,0.325,0.325,0.325,224.4301,224.4353,231.3562,231.3562,0.2766,0.2768,0.2829,0.2832,99369,99369,24049834,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-16.9913,0.0075,0.1492
68594,7,0,15.5917,19.3882,-204.9996,56.8785,0.0199,-45.7031,262.67,0.005328,-0.432113,-0.006111,0.901783,-0.0034,0.0015,0.007,0.031,100.0,0.0,0.0,1.0,0.00238,-0.245712,-0.025959,1.337232,6765.0,1.9834,6.7349,85.0,110.0,100.0,100.0,6,15,6765.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,83.2,76.9,87.6,84.6,0.325,0.325,0.325,0.325,224.5014,224.5085,231.5138,231.5138,0.2764,0.2768,0.2829,0.2831,99369,99369,24049850,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.019,0.0109,0.1387
68595,7,0,16.5409,19.3886,-205.7624,56.8969,0.0231,-45.7195,262.76,0.005264,-0.432104,-0.00607,0.901788,-0.0049,0.0014,0.0078,0.0313,100.0,0.0,0.0,1.0,0.00238,-0.22776,0.183679,1.440776,6768.0,1.9832,6.7353,85.0,110.0,100.0,100.0,6,15,6768.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,83.2,76.9,87.6,84.6,0.325,0.325,0.325,0.325,224.5755,224.5824,231.597,231.597,0.2763,0.2767,0.2827,0.2826,99369,99369,24049866,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.0179,0.0104,0.1503
68596,7,0,17.4904,19.389,-206.5253,56.9143,0.0223,-45.7353,262.85,0.005227,-0.432093,-0.006055,0.901794,-0.0032,0.0012,0.0035,0.0317,100.0,0.0,0.0,1.0,0.00238,-0.222815,-0.055045,1.386263,6772.0,1.983,6.7358,85.0,110.0,100.0,100.0,6,15,6772.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,83.2,76.9,87.6,84.6,0.325,0.325,0.325,0.325,224.6499,224.6558,231.7304,231.7304,0.2762,0.2763,0.2823,0.2825,99369,99369,24049883,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.0318,0.0089,0.1434
68597,7,0,18.4403,19.3893,-207.2886,56.9319,0.0188,-45.7516,262.93,0.005195,-0.432083,-0.006059,0.901799,-0.0037,0.0015,0.0012,0.0319,100.0,0.0,0.0,1.0,0.00238,-0.236786,-0.219881,1.41547,6775.0,1.9828,6.7363,85.0,110.0,100.0,100.0,6,15,6775.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,83.1,76.9,87.6,84.6,0.325,0.325,0.325,0.325,224.7225,224.7297,231.8453,231.8453,0.2759,0.2763,0.2821,0.2823,99369,99369,24049900,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.0699,0.0109,0.1467
68598,7,0,19.3904,19.3896,-208.0521,56.9499,0.0154,-45.7675,263.02,0.005156,-0.43207,-0.006009,0.901806,-0.0017,0.0016,0.0074,0.0321,100.0,0.0,0.0,1.0,0.00238,-0.212361,-0.212153,1.41851,6778.0,1.9825,6.7368,85.0,110.0,100.0,100.0,6,15,6778.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,83.1,76.9,87.6,84.6,0.325,0.325,0.325,0.325,224.7983,224.8057,231.9434,231.9434,0.2759,0.2762,0.2821,0.2819,99369,99369,24049916,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.0561,0.0116,0.1468
68599,7,0,20.3408,19.3897,-208.8159,56.967,0.0098,-45.7834,263.1,0.005143,-0.432062,-0.005991,0.90181,-0.0005,0.0013,0.0026,0.0322,100.0,0.0,0.0,1.0,0.00238,-0.229035,-0.343235,1.375438,6781.0,1.9823,6.7373,85.0,110.0,100.0,100.0,6,15,6781.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,83.1,76.9,87.6,84.6,0.325,0.325,0.325,0.325,224.8718,224.8779,232.0537,232.0537,0.2757,0.2763,0.2817,0.282,99369,99369,24049933,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.1011,0.0095,0.1422
68600,7,0,21.2915,19.3898,-209.58,56.9843,0.0028,-45.7993,263.19,0.005107,-0.432049,-0.005901,0.901816,0.0006,0.0015,0.0116,0.0322,100.0,0.0,0.0,1.0,0.00238,-0.232214,-0.42384,1.377242,6783.0,1.9821,6.7378,85.0,110.0,100.0,100.0,6,15,6783.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,83.1,76.9,87.6,84.6,0.325,0.325,0.325,0.325,224.9448,224.9518,232.1291,232.1291,0.2758,0.2762,0.2819,0.282,99369,99369,24049951,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.1067,0.0112,0.1437
68601,7,0,22.2425,19.3897,-210.3443,57.0012,-0.0025,-45.8156,263.27,0.005095,-0.432041,-0.005837,0.901821,0.002,0.0014,0.0076,0.032,100.0,0.0,0.0,1.0,0.00238,-0.260308,-0.328138,1.372769,6784.0,1.982,6.7382,85.0,110.0,100.0,100.0,6,15,6784.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,83.1,76.9,87.6,84.6,0.325,0.325,0.325,0.325,225.0183,225.0247,232.1749,232.1749,0.2758,0.2764,0.2819,0.2822,99369,99369,24049966,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.1399,0.0104,0.1428
68602,7,0,23.1938,19.3896,-211.1089,57.0181,-0.0074,-45.8315,263.35,0.005082,-0.43203,-0.005734,0.901827,0.004,0.0014,0.0117,0.0318,100.0,0.0,0.0,1.0,0.00238,-0.244458,-0.298363,1.34993,6785.0,1.982,6.7387,85.0,110.0,100.0,100.0,6,15,6785.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,83.1,76.9,87.6,84.6,0.325,0.325,0.325,0.325,225.0912,225.0978,232.2228,232.2228,0.2762,0.2762,0.2823,0.2823,99369,99369,24049983,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.1306,0.0108,0.1411
68603,7,0,24.1454,19.3894,-211.8738,57.0346,-0.0113,-45.8476,263.44,0.00511,-0.43202,-0.005697,0.901831,0.0048,0.0016,0.0025,0.0314,100.0,0.0,0.0,1.0,0.00238,-0.264239,-0.238758,1.35029,6786.0,1.982,6.7391,85.0,110.0,100.0,100.0,6,15,6786.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,83.1,76.9,87.6,84.6,0.325,0.325,0.325,0.325,225.1625,225.1696,232.2564,232.2564,0.2761,0.2768,0.2825,0.2828,99369,99369,24050000,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.1805,0.0119,0.1404
68604,7,0,25.0973,19.3892,-212.6389,57.0517,-0.0113,-45.863,263.52,0.005116,-0.432009,-0.005578,0.901838,0.0068,0.0015,0.0126,0.0312,100.0,0.0,0.0,1.0,0.00238,-0.225103,-0.008014,1.34791,6786.0,1.9822,6.7396,85.0,110.0,100.0,100.0,6,15,6786.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,83.1,76.9,87.6,84.6,0.325,0.325,0.325,0.325,225.2354,225.242,232.2754,232.2754,0.2764,0.2765,0.283,0.2829,99369,99369,24050016,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.1628,0.0114,0.1405
68605,7,0,26.0494,19.389,-213.4044,57.0679,-0.0142,-45.8788,263.6,0.005164,-0.432001,-0.005548,0.901841,0.0067,0.0013,0.0008,0.0307,100.0,0.0,0.0,1.0,0.00238,-0.260562,-0.185612,1.326325,6787.0,1.9824,6.74,85.0,110.0,100.0,100.0,6,15,6787.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,83.1,76.9,87.6,84.6,0.325,0.325,0.325,0.325,225.3051,225.3109,232.3161,232.3161,0.2764,0.2769,0.2832,0.2837,99369,99369,24050033,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.2239,0.01,0.1381
68606,7,0,27.0018,19.3888,-214.17,57.0854,-0.01,-45.8947,263.68,0.005177,-0.431989,-0.005448,0.901848,0.0065,0.0017,0.0101,0.0307,100.0,0.0,0.0,1.0,0.00238,-0.233628,0.247299,1.381851,6787.0,1.9826,6.7404,85.0,110.0,100.0,100.0,6,15,6787.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,83.1,76.9,87.6,84.6,0.325,0.325,0.325,0.325,225.377,225.3842,232.3192,232.3192,0.2764,0.2769,0.2836,0.2836,99369,99369,24050050,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.2194,0.0124,0.1446
68607,7,0,27.9545,19.3886,-214.9359,57.1018,-0.01,-45.91,263.77,0.005196,-0.431982,-0.005386,0.901851,0.0053,0.0012,0.0056,0.0303,100.0,0.0,0.0,1.0,0.00238,-0.243418,-0.006559,1.312927,6789.0,1.9829,6.7408,85.0,110.0,100.0,100.0,6,15,6789.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,83.1,76.9,87.6,84.6,0.325,0.325,0.325,0.325,225.4453,225.4509,232.3911,232.3911,0.2767,0.2768,0.2839,0.2842,99369,99369,24050067,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.2304,0.0093,0.1368
68608,7,0,28.9074,19.3886,-215.7021,57.1194,-0.0028,-45.9266,263.85,0.005214,-0.431969,-0.005369,0.901857,0.0027,0.0016,0.001,0.0303,100.0,0.0,0.0,1.0,0.00238,-0.256317,0.421025,1.411629,6789.0,1.9831,6.7412,85.0,110.0,100.0,100.0,6,15,6789.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,83.1,76.9,87.6,84.6,0.325,0.325,0.325,0.325,225.516,225.5233,232.3985,232.3985,0.2765,0.2767,0.2839,0.2842,99369,99369,24050084,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.2538,0.0118,0.1474
68609,7,0,29.8607,19.3885,-216.4686,57.1363,-0.0016,-45.942,263.93,0.005217,-0.431959,-0.005342,0.901862,0.0017,0.0016,0.0026,0.0302,100.0,0.0,0.0,1.0,0.00238,-0.22727,0.061204,1.335911,6791.0,1.9833,6.7416,85.0,110.0,100.0,100.0,6,15,6791.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,83.1,76.9,87.6,84.6,0.325,0.325,0.325,0.325,225.5852,225.5924,232.4755,232.4755,0.2766,0.2767,0.2842,0.2842,99369,99369,24050100,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.2335,0.0116,0.1395
68610,7,0,30.8142,19.3886,-217.2353,57.1536,0.0035,-45.9578,264.02,0.005244,-0.431948,-0.005375,0.901867,0.0012,0.0013,-0.005,0.0303,100.0,0.0,0.0,1.0,0.00238,-0.228817,0.302369,1.373391,6793.0,1.9834,6.742,85.0,110.0,100.0,100.0,6,15,6793.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,83.1,76.8,87.6,84.6,0.325,0.325,0.325,0.325,225.6572,225.6635,232.5185,232.5185,0.2766,0.2768,0.2839,0.2842,99369,99369,24050116,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.2302,0.0099,0.1432
68611,7,0,31.768,19.3887,-218.0023,57.1702,0.0061,-45.9729,264.1,0.005263,-0.431938,-0.005372,0.901872,0.0022,0.0015,-0.0007,0.0304,100.0,0.0,0.0,1.0,0.00238,-0.215256,0.143524,1.308282,6796.0,1.9835,6.7423,85.0,110.0,100.0,100.0,6,15,6796.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,83.1,76.8,87.6,84.6,0.325,0.325,0.325,0.325,225.7267,225.7338,232.6197,232.6197,0.2764,0.2767,0.284,0.2841,99369,99369,24050133,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.2298,0.0114,0.137
