packet_id,lap_count,total_laps,pos_x,pos_y,pos_z,vx,vy,vz,speed_kmh,rotation_x,rotation_y,rotation_z,orientation,ang_vel_x,yaw_rate,ang_vel_z,body_height,throttle_pct,brake_pct,clutch_pedal,clutch_engagement,wheel_rotation_radians,sway,heave,surge,engine_rpm,boost_pressure,oil_pressure,water_temp,oil_temp,fuel_remaining,fuel_capacity,gear,suggested_gear,trans_rpm,trans_top_speed,gear1,gear2,gear3,gear4,gear5,gear6,gear7,gear8,tyre_temp_fl,tyre_temp_fr,tyre_temp_rl,tyre_temp_rr,tyre_radius_fl,tyre_radius_fr,tyre_radius_rl,tyre_radius_rr,wheel_rad_s_fl,wheel_rad_s_fr,wheel_rad_s_rl,wheel_rad_s_rr,sus_height_fl,sus_height_fr,sus_height_rl,sus_height_rr,best_lap_ms,last_lap_ms,time_of_day_ms,race_start_pos,total_cars,min_alert_rpm,max_alert_rpm,calc_max_speed,car_code,is_on_track,is_paused,is_loading,in_gear,has_turbo,rev_limit,hand_brake_active,asm_active,tcs_active,road_plane_dist,lat_g,lon_g
14683,2,0,5.8298,19.3843,-196.8558,57.5809,0.0197,-46.1679,265.69,0.005696,-0.432597,-0.00675,0.901544,-0.0026,0.0006,0.0017,0.0329,100.0,0.0,0.0,1.0,0.001785,-0.191664,0.197616,1.491596,6844.0,1.9807,6.7504,85.0,110.0,100.0,100.0,6,15,6844.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,69.0,68.2,77.1,75.3,0.325,0.325,0.325,0.325,227.0848,227.088,234.2224,234.2224,0.2751,0.2756,0.2814,0.2815,100834,100834,23523600,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-16.7837,0.0047,0.155
14684,2,0,6.7908,19.3846,-197.6263,57.5996,0.0154,-46.183,265.78,0.005657,-0.432593,-0.006698,0.901547,-0.0015,0.0005,0.0077,0.0328,100.0,0.0,0.0,1.0,0.001785,-0.169614,-0.260383,1.406844,6848.0,1.9806,6.7509,85.0,110.0,100.0,100.0,6,15,6848.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,69.0,68.2,77.1,75.3,0.325,0.325,0.325,0.325,227.16,227.1625,234.3681,234.3681,0.275,0.2755,0.2816,0.2815,100834,100834,23523616,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-16.8023,0.0038,0.1465
14685,2,0,7.7521,19.3849,-198.397,57.6198,0.0169,-46.1997,265.87,0.005607,-0.432592,-0.006668,0.901548,-0.0039,0.0001,0.0058,0.033,100.0,0.0,0.0,1.0,0.00119,-0.188342,0.077976,1.546048,6849.0,1.9804,6.7513,85.0,110.0,100.0,100.0,6,15,6849.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,69.0,68.2,77.1,75.3,0.325,0.325,0.325,0.325,227.239,227.24,234.3971,234.3971,0.2751,0.2755,0.2812,0.2816,100834,100834,23523633,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-16.8343,0.001,0.1604
14686,2,0,8.7137,19.3851,-199.168,57.6384,0.0141,-46.2155,265.96,0.005556,-0.432588,-0.006594,0.90155,-0.0016,0.0005,0.0106,0.033,100.0,0.0,0.0,1.0,0.00119,-0.199324,-0.171731,1.436523,6852.0,1.9804,6.7518,85.0,110.0,100.0,100.0,6,15,6852.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,69.0,68.2,77.1,75.3,0.325,0.325,0.325,0.325,227.3158,227.318,234.5079,234.5079,0.2749,0.2756,0.2813,0.2814,100834,100834,23523650,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-16.8754,0.0035,0.1493
14687,2,0,9.6757,19.3853,-199.9392,57.6573,0.0115,-46.2313,266.05,0.005491,-0.432588,-0.006477,0.901552,-0.0009,0.0001,0.016,0.033,100.0,0.0,0.0,1.0,0.00119,-0.187679,-0.165291,1.450072,6855.0,1.9803,6.7523,85.0,110.0,100.0,100.0,6,15,6855.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,69.0,68.2,77.1,75.3,0.325,0.325,0.325,0.325,227.3931,227.3937,234.5903,234.5903,0.275,0.2754,0.2813,0.2813,100834,100834,23523666,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-16.8815,0.0009,0.1507
14688,2,0,10.6379,19.3854,-200.7107,57.6757,0.0076,-46.2473,266.14,0.005445,-0.432589,-0.006407,0.901552,-0.0013,-0.0001,0.01,0.033,100.0,0.0,0.0,1.0,0.00119,-0.210762,-0.238604,1.430158,6857.0,1.9803,6.7527,85.0,110.0,100.0,100.0,6,15,6857.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,69.0,68.2,77.1,75.3,0.325,0.325,0.325,0.325,227.4682,227.468,234.674,234.674,0.2751,0.2755,0.2812,0.2815,100834,100834,23523683,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-16.9209,-0.0006,0.1491
14689,2,0,11.6005,19.3855,-201.4825,57.6941,0.0044,-46.2629,266.22,0.00538,-0.432589,-0.006323,0.901553,-0.0027,0.0001,0.0125,0.0329,100.0,0.0,0.0,1.0,0.00119,-0.198723,-0.198321,1.424033,6859.0,1.9802,6.7532,85.0,110.0,100.0,100.0,6,15,6859.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,69.0,68.2,77.1,75.3,0.325,0.325,0.325,0.325,227.5406,227.5413,234.7529,234.7529,0.2754,0.2756,0.2814,0.2814,100834,100834,23523700,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-16.9194,0.0008,0.1477
14690,2,0,12.5633,19.3855,-202.2545,57.7127,0.0029,-46.2784,266.31,0.005339,-0.432589,-0.006283,0.901554,-0.0024,-0.0001,0.0064,0.0328,100.0,0.0,0.0,1.0,0.00119,-0.183453,-0.099716,1.416328,6862.0,1.9801,6.7536,85.0,110.0,100.0,100.0,6,15,6862.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,69.0,68.2,77.1,75.3,0.325,0.325,0.325,0.325,227.6156,227.6156,234.8272,234.8272,0.2753,0.2756,0.2814,0.2814,100834,100834,23523716,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-16.9517,-0.0004,0.1477
14691,2,0,13.5265,19.3855,-203.0268,57.7315,0.0001,-46.2938,266.4,0.00529,-0.432589,-0.006234,0.901554,-0.0027,-0.0,0.0078,0.0325,100.0,0.0,0.0,1.0,0.00119,-0.162985,-0.173844,1.427728,6864.0,1.98,6.7541,85.0,110.0,100.0,100.0,6,15,6864.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,69.0,68.2,77.1,75.3,0.325,0.325,0.325,0.325,227.6899,227.6901,234.8969,234.8969,0.2756,0.276,0.2816,0.2815,100834,100834,23523733,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-16.9613,-0.0,0.1485
14692,2,0,14.49,19.3856,-203.7994,57.7503,0.003,-46.3093,266.49,0.005266,-0.432589,-0.006174,0.901555,0.0005,0.0001,0.0077,0.0325,100.0,0.0,0.0,1.0,0.00119,-0.167154,0.169754,1.432528,6865.0,1.9799,6.7546,85.0,110.0,100.0,100.0,6,15,6865.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,69.0,68.2,77.1,75.3,0.325,0.325,0.325,0.325,227.7681,227.7684,234.9614,234.9614,0.2757,0.2759,0.2815,0.2816,100834,100834,23523750,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-16.9709,0.0004,0.1491
14693,2,0,15.4538,19.3856,-204.5722,57.7685,0.0007,-46.3245,266.57,0.005257,-0.432588,-0.006118,0.901556,0.002,0.0002,0.0066,0.0322,100.0,0.0,0.0,1.0,0.00119,-0.17271,-0.143329,1.389654,6868.0,1.9799,6.755,85.0,110.0,100.0,100.0,6,15,6868.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,69.0,68.1,77.1,75.3,0.325,0.325,0.325,0.325,227.8423,227.843,235.0542,235.0542,0.2759,0.276,0.2819,0.282,100834,100834,23523766,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-16.9952,0.0012,0.1448
14694,2,0,16.4179,19.3857,-205.3453,57.7877,0.0033,-46.3404,266.66,0.005249,-0.432586,-0.00608,0.901557,0.0011,0.0003,0.0045,0.0323,100.0,0.0,0.0,1.0,0.00119,-0.168551,0.146246,1.467089,6869.0,1.9798,6.7555,85.0,110.0,100.0,100.0,6,15,6869.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,69.0,68.1,77.1,75.3,0.325,0.325,0.325,0.325,227.9178,227.9192,235.0752,235.0752,0.2758,0.2758,0.282,0.2819,100834,100834,23523783,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.0161,0.0022,0.1528
14695,2,0,17.3823,19.3856,-206.1187,57.8061,-0.0007,-46.3554,266.75,0.005246,-0.432585,-0.006057,0.901558,0.001,0.0002,0.0026,0.0321,100.0,0.0,0.0,1.0,0.00119,-0.151307,-0.244893,1.395234,6870.0,1.9799,6.7559,85.0,110.0,100.0,100.0,6,15,6870.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,69.0,68.1,77.1,75.3,0.325,0.325,0.325,0.325,227.9911,227.9921,235.1431,235.1431,0.2759,0.2759,0.2822,0.2821,100834,100834,23523800,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.0221,0.0016,0.1453
14696,2,0,18.347,19.3857,-206.8923,57.825,0.0006,-46.3706,266.83,0.005254,-0.432584,-0.006049,0.901558,0.0013,0.0002,0.0005,0.0321,100.0,0.0,0.0,1.0,0.00119,-0.148347,0.070316,1.42149,6871.0,1.9799,6.7564,85.0,110.0,100.0,100.0,6,15,6871.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,69.0,68.1,77.1,75.3,0.325,0.325,0.325,0.325,228.0658,228.0668,235.1741,235.1741,0.2756,0.2762,0.282,0.282,100834,100834,23523816,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.0485,0.0016,0.1479
14697,2,0,19.3121,19.3856,-207.6661,57.843,-0.0014,-46.385,266.92,0.005236,-0.432584,-0.005966,0.901559,0.0023,0.0001,0.0099,0.0319,100.0,0.0,0.0,1.0,0.00119,-0.133202,-0.124251,1.350669,6873.0,1.9801,6.7568,85.0,110.0,100.0,100.0,6,15,6873.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,69.0,68.1,77.1,75.3,0.325,0.325,0.325,0.325,228.1384,228.1385,235.2599,235.2599,0.2759,0.2763,0.2823,0.2822,100834,100834,23523833,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.047,0.0004,0.1413
14698,2,0,20.2775,19.3857,-208.4402,57.8617,0.0029,-46.4005,267.0,0.005242,-0.432585,-0.0059,0.901559,0.0041,0.0,0.0068,0.0319,100.0,0.0,0.0,1.0,0.00119,-0.171942,0.254508,1.429586,6874.0,1.9801,6.7572,85.0,110.0,100.0,100.0,6,15,6874.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,69.0,68.1,77.1,75.3,0.325,0.325,0.325,0.325,228.215,228.2149,235.2914,235.2914,0.2757,0.2762,0.2821,0.2825,100834,100834,23523850,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.1016,0.0002,0.1485
14699,2,0,21.2432,19.3857,-209.2145,57.8803,0.0036,-46.416,267.09,0.005221,-0.432583,-0.005782,0.901561,0.0039,0.0005,0.0139,0.0318,100.0,0.0,0.0,1.0,0.001785,-0.178828,0.034173,1.417109,6876.0,1.9802,6.7577,85.0,110.0,100.0,100.0,6,15,6876.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,69.0,68.1,77.1,75.3,0.325,0.325,0.325,0.325,228.2883,228.29,235.3561,235.3561,0.2759,0.2761,0.2825,0.2825,100834,100834,23523866,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.1087,0.0035,0.148
14700,2,0,22.2091,19.3859,-209.9891,57.8991,0.0084,-46.432,267.18,0.005207,-0.43258,-0.005721,0.901562,0.0016,0.0004,0.0073,0.0319,100.0,0.0,0.0,1.0,0.001785,-0.190439,0.277742,1.459675,6877.0,1.9802,6.7581,85.0,110.0,100.0,100.0,6,15,6877.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,69.0,68.1,77.1,75.3,0.325,0.325,0.325,0.325,228.3618,228.3637,235.3938,235.3938,0.2757,0.276,0.2823,0.2825,100834,100834,23523883,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.1327,0.0032,0.151
14701,2,0,23.1754,19.386,-210.764,57.9172,0.0076,-46.4471,267.27,0.005168,-0.432576,-0.00566,0.901565,-0.001,0.0006,0.0086,0.0319,100.0,0.0,0.0,1.0,0.001785,-0.170586,-0.054889,1.380722,6880.0,1.9803,6.7585,85.0,110.0,100.0,100.0,6,15,6880.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,69.0,68.1,77.1,75.3,0.325,0.325,0.325,0.325,228.431,228.4341,235.494,235.494,0.2758,0.2761,0.2825,0.2824,100834,100834,23523900,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.1427,0.0048,0.144
14702,2,0,24.142,19.3862,-211.5391,57.9355,0.0108,-46.4624,267.35,0.005133,-0.432571,-0.005616,0.901568,-0.0015,0.0005,0.0066,0.032,100.0,0.0,0.0,1.0,0.001785,-0.167962,0.185708,1.409277,6882.0,1.9803,6.759,85.0,110.0,100.0,100.0,6,15,6882.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,69.0,68.1,77.1,75.3,0.325,0.325,0.325,0.325,228.5041,228.5066,235.5628,235.5628,0.2758,0.276,0.2823,0.2822,100834,100834,23523916,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.1498,0.0039,0.1456
14703,2,0,25.1088,19.3863,-212.3145,57.9533,0.0105,-46.4773,267.43,0.005112,-0.432568,-0.00557,0.90157,0.0001,0.0006,0.006,0.0321,100.0,0.0,0.0,1.0,0.001785,-0.168512,-0.025988,1.362525,6886.0,1.9803,6.7594,85.0,110.0,100.0,100.0,6,15,6886.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,69.0,68.1,77.1,75.3,0.325,0.325,0.325,0.325,228.577,228.5798,235.6747,235.6747,0.2757,0.2757,0.2822,0.2823,100834,100834,23523933,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.1686,0.0045,0.142
14704,2,0,26.076,19.3865,-213.0901,57.9718,0.0106,-46.4931,267.52,0.005093,-0.43256,-0.005571,0.901573,-0.0021,0.0009,0.0009,0.0321,100.0,0.0,0.0,1.0,0.001785,-0.179776,0.001182,1.438296,6888.0,1.9801,6.7599,85.0,110.0,100.0,100.0,6,15,6888.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,69.0,68.1,77.1,75.3,0.325,0.325,0.325,0.325,228.649,228.6533,235.7449,235.7449,0.2756,0.2759,0.2821,0.2823,100834,100834,23523950,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.1992,0.0066,0.149
14705,2,0,27.0435,19.3867,-213.866,57.9904,0.0116,-46.5083,267.61,0.005058,-0.432554,-0.005525,0.901577,-0.0014,0.0009,0.0068,0.0324,100.0,0.0,0.0,1.0,0.001785,-0.154721,0.054885,1.415998,6891.0,1.98,6.7603,85.0,110.0,100.0,100.0,6,15,6891.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,69.0,68.1,77.1,75.3,0.325,0.325,0.325,0.325,228.7237,228.7281,235.8435,235.8435,0.2754,0.2757,0.2821,0.2819,100834,100834,23523966,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.1922,0.007,0.1472
14706,2,0,28.0113,19.3869,-214.6422,58.0085,0.008,-46.5237,267.69,0.005035,-0.432549,-0.005526,0.901579,-0.0025,0.0006,0.0011,0.0324,100.0,0.0,0.0,1.0,0.001785,-0.169186,-0.221316,1.391848,6894.0,1.9798,6.7607,85.0,110.0,100.0,100.0,6,15,6894.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,69.0,68.1,77.1,75.3,0.325,0.325,0.325,0.325,228.7962,228.7993,235.9509,235.9509,0.2755,0.2758,0.2818,0.282,100834,100834,23523983,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.2111,0.0044,0.1449
14707,2,0,28.9794,19.387,-215.4186,58.027,0.0095,-46.5394,267.78,0.004992,-0.432542,-0.005503,0.901583,-0.0035,0.0009,0.0047,0.0326,100.0,0.0,0.0,1.0,0.001785,-0.180891,0.082319,1.432045,6896.0,1.9796,6.7612,85.0,110.0,100.0,100.0,6,15,6896.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,68.9,68.1,77.1,75.3,0.325,0.325,0.325,0.325,228.8692,228.8737,236.0157,236.0157,0.2755,0.2756,0.2816,0.2817,100834,100834,23524000,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.2135,0.007,0.1485
14708,2,0,29.9477,19.3871,-216.1952,58.0446,0.0047,-46.5546,267.87,0.004956,-0.432534,-0.005502,0.901587,-0.0039,0.0009,0.0019,0.0326,100.0,0.0,0.0,1.0,0.001785,-0.18119,-0.29882,1.364507,6900.0,1.9794,6.7616,85.0,110.0,100.0,100.0,6,15,6900.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,68.9,68.1,77.1,75.3,0.325,0.325,0.325,0.325,228.9401,228.9449,236.1293,236.1293,0.2755,0.2754,0.2817,0.2818,100834,100834,23524016,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.2224,0.0072,0.1421
14709,2,0,30.9164,19.3871,-216.9722,58.0631,0.0026,-46.5705,267.95,0.004938,-0.432526,-0.005545,0.901591,-0.0042,0.0009,-0.0037,0.0327,100.0,0.0,0.0,1.0,0.001785,-0.184024,-0.128763,1.435597,6901.0,1.9793,6.7621,85.0,110.0,100.0,100.0,6,15,6901.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,68.9,68.1,77.1,75.3,0.325,0.325,0.325,0.325,229.0146,229.0195,236.1768,236.1768,0.2754,0.2758,0.2815,0.2816,100834,100834,23524033,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.2293,0.0071,0.1488
14710,2,0,31.8854,19.3871,-217.7494,58.0805,-0.0006,-46.585,268.03,0.00492,-0.43252,-0.005522,0.901594,-0.0009,0.0009,0.0035,0.0328,100.0,0.0,0.0,1.0,0.001785,-0.158072,-0.198242,1.331712,6904.0,1.9793,6.7626,85.0,110.0,100.0,100.0,6,15,6904.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,68.9,68.1,77.1,75.3,0.325,0.325,0.325,0.325,229.0879,229.0923,236.291,236.291,0.2754,0.2758,0.2815,0.2814,100834,100834,23524050,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.2222,0.0068,0.1385
14711,2,0,32.8546,19.387,-218.5268,58.098,-0.0059,-46.6001,268.12,0.004919,-0.432515,-0.005513,0.901596,0.0004,0.0006,0.0009,0.0326,100.0,0.0,0.0,1.0,0.001785,-0.181943,-0.326062,1.350538,6907.0,1.9792,6.763,85.0,110.0,100.0,100.0,6,15,6907.0,2.79,2.276,1.755,1.442,1.21,1.021,0.874,0.0,0.0,68.9,68.1,77.1,75.3,0.325,0.325,0.325,0.325,229.1611,229.1639,236.3809,236.3809,0.2755,0.2757,0.2815,0.2819,100834,100834,23524066,1,2,7500,8000,302,3352,1,0,0,1,1,0,0,0,0,-17.2454,0.0044,0.1413
